BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LATITUDE,LONGITUDE,GROUPED CATEGORY
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6650,68,,A9,1747 WEST 7TH STREET,,11223.0,1.0,0.0,1.0,2000.0,1400.0,1920.0,1,A9,800000,2022-09-07,40.604681799999994,-73.97984550000002,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6651,38,,A1,1776 WEST 5TH ST,,11223.0,1.0,0.0,1.0,3000.0,1768.0,1920.0,1,A1,1200000,2022-06-24,40.604218599999996,-73.97819350000002,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6651,63,,A1,1765 WEST 6TH STREET,,11223.0,1.0,0.0,1.0,3000.0,1368.0,1920.0,1,A1,1250000,2022-05-24,40.6044046,-73.9786182,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6670,11,,A9,1806 WEST 10TH STREET,,11223.0,1.0,0.0,1.0,2200.0,2329.0,1920.0,1,A9,1430000,2022-06-28,40.602856200000005,-73.98272589999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6673,63,,A5,1861 WEST 8TH STREET,,11223.0,1.0,0.0,1.0,1595.0,1482.0,1915.0,1,A5,960000,2022-08-16,40.601792700000004,-73.9802823,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6677,72,,A1,1823 WEST 4TH STREET,,11223.0,1.0,0.0,1.0,2000.0,1372.0,1925.0,1,A1,1160000,2022-08-10,40.6030941,-73.9765405,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6863,27,,A5,33 BAY 35TH STREET,,11214.0,1.0,0.0,1.0,2417.0,1584.0,1920.0,1,A5,1100000,2022-11-01,40.598889299999996,-73.99068179999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6868,29,,A5,31 BAY 40TH STREET,,11214.0,1.0,0.0,1.0,1740.0,1116.0,1950.0,1,A5,880000,2022-08-02,40.5967334,-73.98697969999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6873,33,,A5,8713 23RD AVENUE,,11214.0,1.0,0.0,1.0,1643.0,1776.0,1950.0,1,A5,1045000,2023-03-23,40.598164399999995,-73.9937577,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6874,34,,A1,109 BAY 34TH STREET,,11214.0,1.0,0.0,1.0,1933.0,1284.0,1920.0,1,A1,895000,2022-05-31,40.597734900000006,-73.99304649999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6876,48,,A9,2414 BENSON AVENUE,,11214.0,1.0,0.0,1.0,2040.0,1414.0,1925.0,1,A9,980000,2022-06-15,40.597161,-73.99091130000001,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6880,42,,A5,91 BAY 40TH STREET,,11214.0,1.0,0.0,1.0,1740.0,1728.0,1950.0,1,A5,950000,2022-10-18,40.5954516,-73.9882715,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6895,22,,A5,223 BAY 40TH STREET,,11214.0,1.0,0.0,1.0,1740.0,1152.0,1960.0,1,A5,650000,2023-04-12,40.592904,-73.99091130000001,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6900,8,,A9,2705 HARWAY AVENUE,,11214.0,1.0,0.0,1.0,1933.0,840.0,1925.0,1,A9,999999,2022-09-16,40.5902132,-73.9876286,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6908,6,,S1,2537 CROPSEY AVENUE,,11214.0,1.0,1.0,2.0,2275.0,1320.0,1931.0,1,S1,1575000,2022-06-21,40.591459,-73.99211650000001,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6938,47,,A5,208 BAY 48TH STREET,,11214.0,1.0,0.0,1.0,1536.0,928.0,1945.0,1,A5,775000,2022-10-05,40.5865926,-73.9888453,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6939,51,,A5,200 BAY 49TH STREET,,11214.0,1.0,0.0,1.0,1600.0,928.0,1945.0,1,A5,800000,2022-06-23,40.5859696,-73.98840909999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,6940,60,,A9,2109 SHORE PARKWAY,,11214.0,1.0,0.0,1.0,3270.0,1028.0,1940.0,1,A9,675000,2022-12-07,40.585192000000006,-73.9882484,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7076,1,,A9,26 AVENUE S,,11223.0,1.0,0.0,1.0,1800.0,1386.0,1915.0,1,A9,950000,2022-10-05,40.6003141,-73.98477259999999,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7079,24,,A5,1946 WEST 9TH STREET,,11223.0,1.0,0.0,1.0,1950.0,1176.0,1930.0,1,A9,836000,2022-12-15,40.5996844,-73.9812852,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7083,41,,A5,1976 WEST 5TH STREET,,11223.0,1.0,0.0,1.0,1800.0,1656.0,1901.0,1,A5,770000,2022-10-25,40.5994267,-73.9772454,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,3,,A2,248 AVENUE S,,11223.0,1.0,0.0,1.0,2283.0,724.0,1925.0,1,A2,655000,2022-05-25,40.6011975,-73.97612729999999,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,71,,A1,418 APPLEGATE COURT,,11223.0,1.0,0.0,1.0,1840.0,1036.0,1925.0,1,A1,690000,2022-06-02,40.60066,-73.97567959999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,71,,A1,418 APPLEGATE COURT,,11223.0,1.0,0.0,1.0,1840.0,1036.0,1925.0,1,A1,690000,2022-06-02,40.60066,-73.97567959999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,71,,A1,418 APPLEGATE COURT,,11223.0,1.0,0.0,1.0,1840.0,1036.0,1925.0,1,A1,995000,2022-12-27,40.60066,-73.97567959999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,71,,A1,418 APPLEGATE COURT,,11223.0,1.0,0.0,1.0,1840.0,1036.0,1925.0,1,A1,995000,2022-12-27,40.60066,-73.97567959999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7085,77,,A1,402 APPLEGATE COURT,,11223.0,1.0,0.0,1.0,1560.0,1036.0,1925.0,1,A1,850000,2022-10-04,40.600615600000005,-73.97618469999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7097,21,,A5,2038 WEST 8TH STREET,,11223.0,1.0,0.0,1.0,1950.0,1032.0,1925.0,1,A5,427732,2022-05-28,40.5976757,-73.97994440000001,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7098,28,,A9,2052 WEST 7TH STREET,,11223.0,1.0,0.0,1.0,950.0,1088.0,1925.0,1,A9,759888,2022-11-14,40.59733,-73.9788839,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7103,56,,A1,259 LAKE STREET,,11223.0,1.0,0.0,1.0,3000.0,1652.0,1899.0,1,A1,1800000,2022-09-13,40.5977824,-73.9737397,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7122,39,,A5,366 VAN SICKLEN STREET,,11223.0,1.0,0.0,1.0,2242.0,1687.0,1940.0,1,A5,850000,2022-10-13,40.595247,-73.97550749999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7123,33,,A9,38 VILLAGE ROAD NORTH,,11223.0,1.0,0.0,1.0,4095.0,888.0,1899.0,1,A9,1200000,2022-08-04,40.5964083,-73.973789,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7143,34,,A5,2266 WEST 7TH STREET,,11223.0,1.0,0.0,1.0,665.0,952.0,1925.0,1,A5,720000,2022-05-10,40.59267639999999,-73.9779585,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7144,1,,A2,162 AVENUE V,,11223.0,1.0,0.0,1.0,2000.0,904.0,1930.0,1,A2,785000,2022-10-26,40.5948175,-73.969702,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7144,81,,A1,2215 WEST 7TH STREET,,11223.0,1.0,0.0,1.0,2200.0,870.0,1925.0,1,A1,850000,2022-08-30,40.5938474,-73.9777802,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7145,96,,A1,2221 WEST 6TH STREET,,11223.0,1.0,0.0,1.0,2200.0,1170.0,1925.0,1,A1,850000,2022-09-27,40.5938426,-73.97665529999998,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7162,51,,A9,2359 WEST 12TH STREET,,11223.0,1.0,0.0,1.0,4000.0,1560.0,1925.0,1,A9,610000,2023-04-24,40.58999420000001,-73.9817862,Single-family home
3,BROOKLYN,GRAVESEND,01 ONE FAMILY DWELLINGS,1,7169,17,,A1,508 LAKE STREET,,11223.0,1.0,0.0,1.0,2843.0,1345.0,1901.0,1,A1,907000,2023-04-13,40.5913847,-73.97522049999998,Single-family home
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6383,35,,B3,9 BAY 32ND STREET,,11214.0,2.0,0.0,2.0,5800.0,2997.0,1920.0,1,B3,1950000,2022-12-01,40.600566799999996,-73.9924838,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6576,69,,B1,1415 WEST 9TH STREET,,11204.0,2.0,0.0,2.0,2000.0,2052.0,1940.0,1,B1,1300000,2023-04-05,40.6115735,-73.9829915,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6577,48,,B1,1404 WEST 7TH STREET,,11204.0,2.0,0.0,2.0,1150.0,1790.0,1930.0,1,B1,1180000,2022-07-13,40.6110684,-73.9814763,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6577,50,,B1,1410 WEST 7TH STREET,,11204.0,2.0,0.0,2.0,1150.0,1790.0,1930.0,1,B1,990000,2022-09-30,40.610960299999995,-73.9814648,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6577,51,,B1,1412 WEST 7TH STREET,,11204.0,2.0,0.0,2.0,1150.0,1790.0,1930.0,1,B1,1150000,2023-03-22,40.61090710000001,-73.98143040000002,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6597,63,,B1,1569 WEST 10TH STREET,,11204.0,2.0,0.0,2.0,2000.0,2700.0,1965.0,1,B1,1380000,2022-07-20,40.6086031,-73.9834911,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6597,77,,B3,1531 WEST 10TH STREET,,11204.0,2.0,0.0,2.0,3000.0,1964.0,1930.0,1,B3,1325000,2023-01-11,40.6093642,-73.9835768,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6598,83,,B2,1523 WEST 9TH STREET,,11204.0,2.0,0.0,2.0,3000.0,2988.0,1930.0,1,B2,1530000,2022-06-29,40.6097482,-73.98267009999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6599,82,,B1,1525 WEST 8TH STREET,,11204.0,2.0,0.0,2.0,2021.0,2128.0,1930.0,1,B1,1465000,2022-11-09,40.6097549,-73.9816944,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6600,5,,S2,116 AVENUE O,,11204.0,2.0,1.0,3.0,2000.0,2560.0,1931.0,1,S2,1250000,2022-08-04,40.6104305,-73.9807302,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6602,7,,S2,168 AVENUE O,,11204.0,2.0,1.0,3.0,2000.0,3120.0,1931.0,1,S2,1262250,2022-09-12,40.6106273,-73.9785723,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6602,72,,B3,1549 WEST 5TH STREET,,11204.0,2.0,0.0,2.0,2000.0,1391.0,1925.0,1,B3,850000,2022-06-27,40.6095153,-73.9787386,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6620,21,,B2,1636 WEST 11TH STREET,,11223.0,2.0,0.0,2.0,2183.0,1856.0,1920.0,1,B2,999999,2023-04-19,40.606578000000006,-73.98446080000002,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6621,69,,B2,1625 WEST 11TH STREET,,11223.0,2.0,0.0,2.0,2225.0,1552.0,1920.0,1,B2,1071000,2022-11-16,40.606899799999994,-73.98400149999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6622,58,,B3,1651 WEST 10TH STREET,,11223.0,2.0,0.0,2.0,2000.0,1280.0,1930.0,1,B3,980000,2022-08-10,40.606446999999996,-73.9829915,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6622,70,,B1,1621 WEST 10TH ST,,11223.0,2.0,0.0,2.0,2000.0,2552.0,1965.0,1,B1,650000,2022-11-05,40.60710170000001,-73.98310620000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6627,71,,B3,1617 WEST 5TH STREET,,11223.0,2.0,0.0,2.0,2000.0,1376.0,1925.0,1,B3,975000,2022-11-21,40.607685,-73.9783542,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6629,72,,B3,1617 WEST 3RD STREET,,11223.0,2.0,0.0,2.0,2500.0,1802.0,1920.0,1,B3,990000,2022-08-10,40.6079354,-73.9765061,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6630,19,,B1,1624 WEST 1ST STREET,,11223.0,2.0,0.0,2.0,2495.0,1920.0,1930.0,1,B1,1350000,2022-06-24,40.607986499999996,-73.9752204,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6630,61,,B2,1651 WEST 2ND STREET,,11223.0,2.0,0.0,2.0,1850.0,1575.0,1950.0,1,B2,820000,2023-02-09,40.6072294,-73.9754155,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6630,77,,B9,1613 WEST 2ND ST,,11223.0,2.0,0.0,2.0,1753.0,2620.0,1955.0,1,B9,1350000,2022-05-12,40.608103299999996,-73.97557619999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6631,56,,B1,1651 WEST 1ST STREET,,11223.0,2.0,0.0,2.0,2057.0,2085.0,1955.0,1,B1,1060000,2023-01-11,40.607331099999996,-73.9744973,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6643,9,,B1,1708 WEST 13TH,,11223.0,2.0,0.0,2.0,2150.0,2006.0,1925.0,1,B1,1017232,2023-03-27,40.6048874,-73.98604470000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6643,59,,B2,1775 STILLWELL AVENUE,,11223.0,2.0,0.0,2.0,2500.0,2336.0,1910.0,1,B2,600000,2022-08-29,40.6033185,-73.98617259999999,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6643,81,,B1,1721 STILLWELL AVENUE,,11223.0,2.0,0.0,2.0,2350.0,1989.0,1955.0,1,B1,1150000,2022-08-31,40.604510600000005,-73.986389,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6644,80,,B2,1731 WEST 13TH STREET,,11223.0,2.0,0.0,2.0,3000.0,2484.0,1925.0,1,B2,1580000,2022-08-23,40.60441429999999,-73.98550519999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6646,88,,B1,1711 WEST 11TH STREET,,11223.0,2.0,0.0,2.0,2500.0,1560.0,1920.0,1,B1,1220000,2022-12-21,40.60508,-73.9837285,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6647,54,,B2,1795 WEST 10TH STREET,,11223.0,2.0,0.0,2.0,2200.0,1438.0,1920.0,1,B2,1100000,2022-06-09,40.603300700000005,-73.9824187,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6648,25,,S2,254 KINGS HIGHWAY,,11223.0,2.0,1.0,3.0,1928.0,3812.0,1931.0,1,S2,750000,2022-11-05,40.6051066,-73.9813156,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6648,25,,S2,254 KINGS HIGHWAY,,11223.0,2.0,1.0,3.0,1928.0,3812.0,1931.0,1,S2,750000,2022-11-05,40.6051066,-73.9813156,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6648,31,,B3,1740 WEST 8TH STREET,,11223.0,2.0,0.0,2.0,1700.0,1296.0,1910.0,1,B3,850000,2022-12-23,40.6047259,-73.9812238,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6649,32,,B3,1764 WEST 7TH STREET,,11223.0,2.0,0.0,2.0,1725.0,1726.0,1920.0,1,B3,1150000,2022-11-28,40.6042731,-73.9802137,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6649,52,,B3,1793 W 8TH STREET,,11223.0,2.0,0.0,2.0,1650.0,1624.0,1920.0,1,B3,812000,2023-03-31,40.60349550000001,-73.9805628,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6650,13,,S2,297 KINGS HIGHWAY,,11223.0,2.0,1.0,3.0,2256.0,2610.0,1931.0,1,S2,1420000,2022-08-10,40.6053487,-73.9795577,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6654,13,,B1,1716 W 2ND STREET,,11223.0,2.0,0.0,2.0,2000.0,3894.0,1920.0,1,B1,1550000,2022-06-22,40.6058579,-73.9757715,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6667,8,,B2,1806 WEST 13TH STREET,,11223.0,2.0,0.0,2.0,2850.0,2436.0,1915.0,1,B2,1480000,2023-01-30,40.6025249,-73.9855511,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6667,80,,B1,1817 STILLWELL AVENUE,,11223.0,2.0,0.0,2.0,2500.0,2551.0,1955.0,1,B1,1290000,2022-05-20,40.6021658,-73.98595279999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6668,79,,B3,1825 WEST 13TH STREET,,11223.0,2.0,0.0,2.0,3000.0,2017.0,1920.0,1,B3,1330000,2022-12-27,40.60213710000001,-73.9850001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6670,34,,B2,1866 WEST 10,,11223.0,2.0,0.0,2.0,2000.0,1488.0,1920.0,1,B2,990000,2022-10-07,40.601456400000004,-73.9825347,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6671,19,,B2,1834 WEST 9TH STREET,,11223.0,2.0,0.0,2.0,3000.0,2160.0,1925.0,1,B2,1439000,2022-10-24,40.6022812,-73.98176339999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6671,34,,B2,1868 WEST 9TH STREET,,11223.0,2.0,0.0,2.0,2000.0,1632.0,1925.0,1,B2,700000,2022-07-25,40.60154730000001,-73.981604,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6672,49,,S2,123 AVENUE S,,11223.0,2.0,1.0,3.0,1280.0,2040.0,1920.0,1,S2,1130000,2023-01-25,40.6009778,-73.98104920000002,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6673,51,,B1,1891 WEST 8TH STREET,,11223.0,2.0,0.0,2.0,1595.0,1482.0,1915.0,1,B1,890000,2022-12-02,40.6011678,-73.98014479999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6674,65,,B2,1845 WEST 7TH STREET,,11223.0,2.0,0.0,2.0,2342.0,1748.0,1920.0,1,B2,800000,2022-12-15,40.602275899999995,-73.97936429999999,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6676,69,,B1,1839 WEST 5TH STREET,,11223.0,2.0,0.0,2.0,2625.0,2400.0,1920.0,1,B1,1500000,2022-07-28,40.6026349,-73.97739,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6677,52,,B1,1873 WEST 4TH STREET,,11223.0,2.0,0.0,2.0,1800.0,1998.0,1945.0,1,B1,1083000,2022-11-15,40.6019846,-73.97629069999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6678,34,,B1,285 AVENUE S,,11223.0,2.0,0.0,2.0,1020.0,1280.0,1940.0,1,B1,1200000,2022-06-23,40.6017172,-73.97487339999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6678,164,,B3,1825 WEST 3RD STREET,,11223.0,2.0,0.0,2.0,2100.0,1456.0,1920.0,1,B3,1170000,2023-04-03,40.6031234,-73.9755878,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6679,32,,B1,62 LAKE STREET,,11223.0,2.0,0.0,2.0,2300.0,2242.0,1920.0,1,B1,1446500,2022-10-03,40.602798,-73.9735675,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6679,37,,B1,78 LAKE ST,,11223.0,2.0,0.0,2.0,2300.0,2242.0,1920.0,1,B1,111000,2022-12-30,40.6024628,-73.97351280000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6865,4,,B1,2437 BENSON AVENUE,,11214.0,2.0,0.0,2.0,2116.0,1872.0,1930.0,1,B1,1300000,2022-08-23,40.5970147,-73.98987829999999,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6867,13,,B9,8667 25TH AVENUE,,11214.0,2.0,0.0,2.0,1933.0,2270.0,1960.0,1,B9,1368000,2022-09-02,40.596492100000006,-73.9883054,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6867,29,,B9,8627 25TH AVE,,11214.0,2.0,0.0,2.0,1933.0,2720.0,1955.0,1,B9,1280000,2023-04-13,40.597169,-73.98755990000002,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6867,33,,B1,8619 25TH AVENUE,,11214.0,2.0,0.0,2.0,1933.0,2520.0,1955.0,1,B1,1400000,2022-06-22,40.5973545,-73.98740959999999,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6876,21,,B1,8747 24TH AVENUE,,11214.0,2.0,0.0,2.0,2127.0,1620.0,1925.0,1,B1,950000,2022-05-23,40.5962209,-73.9921968,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6876,71,,B1,148 BAY 37TH STREET,,11214.0,2.0,0.0,2.0,2368.0,1564.0,1925.0,1,B1,1050000,2022-06-14,40.5960013,-73.99187540000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6877,49,,B1,2440 BENSON AVE,,11214.0,2.0,0.0,2.0,2610.0,2106.0,1930.0,1,B1,1350000,2022-06-24,40.5966425,-73.99018819999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6877,79,,B1,158 BAY 38TH STREET,,11214.0,2.0,0.0,2.0,2610.0,1840.0,1925.0,1,B1,1160000,2023-03-20,40.5953685,-73.99137040000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6878,90,,B9,8778 25TH AVENUE,,11214.0,2.0,0.0,2.0,1941.0,2400.0,1965.0,1,B9,1300000,2023-03-28,40.5946198,-73.9910031,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6879,20,,B1,8745 25TH AVENUE,,11214.0,2.0,0.0,2.0,1740.0,1856.0,1950.0,1,B1,900000,2023-03-31,40.594883,-73.9899932,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6880,4,,B3,2539 BATH AVENUE,,11214.0,2.0,0.0,2.0,2483.0,1320.0,1960.0,1,B3,1080000,2022-12-08,40.5938054,-73.98962579999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6880,7,,B3,2529 BATH AVENUE,,11214.0,2.0,0.0,2.0,2483.0,1320.0,1960.0,1,B3,1170000,2022-09-23,40.5939162,-73.98989879999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6880,45,,B3,85 BAY 40TH STREET,,11214.0,2.0,0.0,2.0,1901.0,1728.0,1950.0,1,B3,1200000,2023-02-22,40.5955708,-73.98815619999998,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6880,73,,B3,144 BAY 41ST STREET,,11214.0,2.0,0.0,2.0,1740.0,1728.0,1955.0,1,B3,1025000,2022-07-07,40.594322,-73.988884,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6881,30,,B1,119 BAY 41ST STREET,,11214.0,2.0,0.0,2.0,1933.0,1540.0,1955.0,1,B1,999888,2022-07-28,40.5945101,-73.9880431,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6881,32,,B1,115 BAY 41ST STREET,,11214.0,2.0,0.0,2.0,1933.0,1802.0,1955.0,1,B1,1150000,2022-07-21,40.59459289999999,-73.9879493,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6888,36,,B1,2308 BATH AVE,,11214.0,2.0,0.0,2.0,1422.0,1900.0,1930.0,1,B1,990000,2022-08-25,40.5967503,-73.9951122,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6890,53,,B1,8810 24TH AVENUE,,11214.0,2.0,0.0,2.0,2481.0,1936.0,1910.0,1,B1,1160000,2022-05-04,40.595163799999995,-73.99395290000001,Duplex
3,BROOKLYN,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6890,53,,B1,8810 24TH AVENUE,,11214.0,2.0,0.0,2.0,2481.0,1936.0,1910.0,1,B1,1160000,2022-05-04,40.595163799999995,-73.99395290000001,Duplex
