BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3996,62,,A1,2409 BUCK STREET,,10461.0,1.0,0.0,1.0,1618.0,1160.0,1910.0,1,A1,610000,2023-04-19
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,7,,A1,1524 HONE AVENUE,,10461.0,1.0,0.0,1.0,2500.0,1312.0,1910.0,1,A1,635000,2022-09-28
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,14,,A1,1543 LURTING AVENUE,,10461.0,1.0,0.0,1.0,2188.0,1508.0,1899.0,1,A1,560000,2022-12-14
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,43,,A5,1528 HONE AVE,,10461.0,1.0,0.0,1.0,1666.0,1668.0,1899.0,1,A5,510000,2022-09-09
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4078,34,,A1,1527 ROSELLE ST,,10461.0,1.0,0.0,1.0,4237.0,1456.0,1925.0,1,A1,680000,2022-06-22
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4082,19,,A2,1610 POPLAR STREET,,10461.0,1.0,0.0,1.0,2445.0,1900.0,1930.0,1,A2,575000,2022-07-05
2,BRONX,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4226,171,,A5,2025 MAYFLOWER AVENUE,,10461.0,1.0,0.0,1.0,2450.0,1248.0,1950.0,1,A5,615000,2022-07-27
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,28,,B2,2056 NEWBOLD AVENUE,,10462.0,2.0,0.0,2.0,2575.0,2048.0,1920.0,1,B2,855000,2022-10-14
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,33,,B2,2066 NEWBOLD AVENUE,,10462.0,2.0,0.0,2.0,2515.0,2036.0,1920.0,1,B2,233000,2022-11-15
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3812,6,,B2,1210 OLMSTEAD AVENUE,,10462.0,2.0,0.0,2.0,2292.0,2280.0,1920.0,1,B2,925000,2023-01-26
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3812,73,,B1,2115 GLEASON AVENUE,,10462.0,2.0,0.0,2.0,5124.0,3732.0,1920.0,1,B1,1040000,2022-11-29
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3813,17,,B2,2120 NEWBOLD AVENUE,,10462.0,2.0,0.0,2.0,2549.0,1896.0,1920.0,1,B2,810000,2022-06-16
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3818,16,,B9,2232 HAVILAND AVENUE,,10462.0,2.0,0.0,2.0,3322.0,3257.0,1960.0,1,B9,1100000,2022-05-20
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,65,,B2,2249 POWELL AVENUE,,10462.0,2.0,0.0,2.0,5150.0,2500.0,1899.0,1,B2,1240000,2022-12-05
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,68,,B1,2243 POWELL AVENUE,,10462.0,2.0,0.0,2.0,2575.0,2296.0,1915.0,1,B1,775000,2022-10-26
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3821,3,,S2,1204 CASTLE HILL AVENUE,,10462.0,2.0,1.0,3.0,2017.0,3261.0,1920.0,1,S2,985000,2022-08-08
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3821,45,,B3,1213 HAVEMEYER AVE,,10462.0,2.0,0.0,2.0,2160.0,2508.0,1920.0,1,B3,625000,2022-05-19
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3822,40,,B1,2276 NEWBOLD AVENUE,,10462.0,2.0,0.0,2.0,2472.0,2660.0,1940.0,1,B1,400000,2022-06-02
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3822,40,,B1,2276 NEWBOLD AVENUE,,10462.0,2.0,0.0,2.0,2472.0,2660.0,1940.0,1,B1,535000,2022-07-13
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3830,71,,B2,2341 GLEASON AVE,,10462.0,2.0,0.0,2.0,2575.0,2276.0,1901.0,1,B2,764000,2022-10-24
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3844,115,,B2,1305 HERSCHELL STREET,,10461.0,2.0,0.0,2.0,3110.0,2205.0,1910.0,1,B2,875000,2022-12-22
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3965,39,,S2,1400 DORIS ST,,10462.0,2.0,1.0,3.0,1746.0,3300.0,1965.0,1,S2,990000,2022-10-26
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3967,56,,B3,2209 STARLING AVENUE,,10462.0,2.0,0.0,2.0,3750.0,2686.0,1925.0,1,B3,940000,2023-02-06
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3970,41,,B1,1413 ZEREGA AVENUE,,10462.0,2.0,0.0,2.0,2067.0,2700.0,1991.0,1,B1,650000,2022-08-19
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3971,13,,B1,1510 GLOVER STREET,,10462.0,2.0,0.0,2.0,6250.0,2584.0,1915.0,1,B1,700000,2022-09-22
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3972,28,,B2,1519 ZEREGA AVE,,10462.0,2.0,0.0,2.0,2500.0,1886.0,1901.0,1,B2,880000,2023-03-06
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3972,28,,B2,1519 ZEREGA AVENUE,,10462.0,2.0,0.0,2.0,2500.0,1886.0,1901.0,1,B2,394250,2022-06-14
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3975,22,,B2,24-26 FRISBY AVENUE,,10461.0,2.0,0.0,2.0,2639.0,2120.0,1920.0,1,B2,870000,2022-07-01
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3979,38,,B2,2425 GLEBE AVENUE,,10461.0,2.0,0.0,2.0,2874.0,2400.0,1920.0,1,B2,728000,2023-03-01
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3992,3,,B9,1602 ZEREGA AVE,,10462.0,2.0,0.0,2.0,1960.0,2164.0,1910.0,1,B9,870000,2022-12-02
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3997,56,,B2,1741 SEDDON STREET,,10461.0,2.0,0.0,2.0,2933.0,4015.0,1915.0,1,B2,1600000,2023-03-15
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4000,63,,B2,1607 OVERING STREET,,10461.0,2.0,0.0,2.0,2400.0,2064.0,1920.0,1,B2,755000,2023-02-23
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4001,14,,B2,1722 ST PETERS AVENUE,,10461.0,2.0,0.0,2.0,2417.0,2268.0,1910.0,1,B2,572250,2022-10-28
2,BRONX,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4074,14,,B2,2620 HALPERIN AVENUE,,10461.0,2.0,0.0,2.0,4903.0,1826.0,1901.0,1,B2,900000,2022-10-19
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3811,25,,C0,2150 GLEASON AVENUE,,10462.0,3.0,0.0,3.0,3100.0,3217.0,1989.0,1,C0,995000,2023-01-30
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3830,70,,C0,2343 GLEASON AVENUE,,10462.0,3.0,0.0,3.0,2575.0,2448.0,1901.0,1,C0,610000,2022-07-20
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3830,70,,C0,2343 GLEASON AVENUE,,10462.0,3.0,0.0,3.0,2575.0,2448.0,1901.0,1,C0,785000,2022-09-08
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3966,11,,C0,2208 STARLING AVENUE,,10462.0,3.0,0.0,3.0,2781.0,3312.0,1910.0,1,C0,925000,2022-11-04
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3980,138,,C0,2525 WESTCHESTER AVENUE,,10461.0,3.0,0.0,3.0,1420.0,2631.0,2006.0,1,C0,999999,2022-05-11
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3995,19,,C0,2426 BUCK STREET,,10461.0,3.0,0.0,3.0,2363.0,3680.0,1920.0,1,C0,999000,2022-07-01
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3996,10,,C0,2416 FULLER STREET,,10461.0,3.0,0.0,3.0,1994.0,2600.0,1920.0,1,C0,895000,2022-10-31
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3997,76,,C0,2403 FULLER STREET,,10461.0,3.0,0.0,3.0,2145.0,3520.0,1988.0,1,C0,650000,2022-12-19
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4000,51,,C0,2524 MACLAY AVENUE,,10461.0,3.0,0.0,3.0,3225.0,3544.0,1910.0,1,C0,1170988,2022-06-09
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4002,34,,C0,2557 MACLAY AVENUE,,10461.0,3.0,0.0,3.0,1748.0,2974.0,1965.0,1,C0,999000,2022-05-12
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4002,37,,C0,2551 MACLAY AVENUE,,10461.0,3.0,0.0,3.0,1824.0,3174.0,1965.0,1,C0,999900,2022-09-06
2,BRONX,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4062,22,,C0,2413 POPLAR STREET,,10461.0,3.0,0.0,3.0,2500.0,3368.0,1968.0,1,C0,710000,2022-08-10
2,BRONX,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3823,53,,C3,2259 NEWBOLD AVENUE,,10462.0,4.0,0.0,4.0,2658.0,3280.0,1925.0,2,C3,378304,2022-08-26
2,BRONX,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3963,33,,C3,2220 LYON AVENUE,,10462.0,4.0,0.0,4.0,2945.0,3740.0,1926.0,2,C3,1210000,2023-02-22
2,BRONX,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3998,34,,C3,2425 LYVERE STREET,,10461.0,4.0,0.0,4.0,4271.0,3160.0,1926.0,2,C3,193000,2023-04-10
2,BRONX,WESTCHESTER,21 OFFICE BUILDINGS,4,3974,1,,O9,2453 WESTCHESTER AVENUE,,10461.0,0.0,5.0,5.0,6584.0,1718.0,1957.0,4,O9,1390838,2022-05-12
2,BRONX,WESTCHESTER,22 STORE BUILDINGS,4,4075,8,,K4,1446 WILLIAMSBRIDGE ROAD,,10461.0,1.0,2.0,3.0,1889.0,2972.0,1962.0,4,K4,875000,2023-02-03
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4643,22,,A5,3542 WILLETT AVENUE,,10467.0,1.0,0.0,1.0,1642.0,1584.0,1935.0,1,A5,525000,2022-07-20
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4653,89,,A1,3825 CARPENTER AVENUE,,10467.0,1.0,0.0,1.0,2861.0,1344.0,1925.0,1,A1,661863,2022-08-02
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4654,77,,A1,651 EAST 219 STREET,,10467.0,1.0,0.0,1.0,5713.0,1304.0,1925.0,1,A1,450000,2023-03-07
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4655,59,,A1,683 EAST 220 STREET,,10467.0,1.0,0.0,1.0,5700.0,851.0,1915.0,1,A1,575000,2022-11-18
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4662,4,,S1,3648 WHITE PLAINS ROAD,,10467.0,1.0,1.0,2.0,1656.0,1880.0,1925.0,1,S1,499999,2023-02-01
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4663,10,,S1,3678 WHITE PLAINS ROAD,,10467.0,1.0,1.0,2.0,2044.0,2100.0,1915.0,1,S1,600000,2022-06-14
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4664,50,,S1,3704 WHITE PLAINS ROAD,,10467.0,1.0,1.0,2.0,1522.0,1900.0,1927.0,1,S1,500000,2022-06-14
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4679,12,,A1,853 EAST 220 STREET,,10467.0,1.0,0.0,1.0,2856.0,1700.0,1925.0,1,A1,260000,2022-10-04
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4679,59,,A9,838 EAST 221ST STREET,,10467.0,1.0,0.0,1.0,2095.0,1690.0,1950.0,1,A9,550000,2022-11-02
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4682,71,,A5,3543 PAULDING AVENUE,,10469.0,1.0,0.0,1.0,1608.0,1665.0,1945.0,1,A5,572000,2022-09-09
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4686,52,,A5,940 EAST 216TH STREET,,10469.0,1.0,0.0,1.0,1950.0,1534.0,1945.0,1,A5,575000,2022-07-25
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4687,6,,A2,945 EAST 216 STREET,,10469.0,1.0,0.0,1.0,5466.0,1858.0,1920.0,1,A2,699000,2023-03-30
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4692,71,,A5,3877 PAULDING AVENUE,,10469.0,1.0,0.0,1.0,2667.0,1485.0,1945.0,1,A5,558000,2022-08-25
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4696,50,,A5,1038A EAST 214TH STREET,,10469.0,1.0,0.0,1.0,2375.0,1552.0,1945.0,1,A5,470000,2023-02-14
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4699,28,,A5,3708 PAULDING AVENUE,,10469.0,1.0,0.0,1.0,1485.0,1534.0,1945.0,1,A5,635000,2023-02-06
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4702,48,,A5,1054 EAST 220TH STREET,,10469.0,1.0,0.0,1.0,1971.0,1582.0,1955.0,1,A5,563000,2022-05-25
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4702,59,,A5,3803 LACONIA AVENUE,,10469.0,1.0,0.0,1.0,1656.0,1782.0,1955.0,1,A5,657000,2022-08-15
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4821,32,,A1,601 EAST 226 STREET,,10466.0,1.0,0.0,1.0,3697.0,2322.0,1950.0,1,A1,750000,2022-09-23
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4824,63,,A1,650 EAST 223RD STREET,,10466.0,1.0,0.0,1.0,2577.0,1636.0,1925.0,1,A1,639000,2022-10-27
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4824,64,,A1,652 EAST 223RD STREET,,10466.0,1.0,0.0,1.0,2577.0,1636.0,1925.0,1,A1,535000,2022-08-25
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4827,48,,A5,3978 CARPENTER AVENUE,,10466.0,1.0,0.0,1.0,2126.0,1820.0,1960.0,1,A5,330000,2022-12-14
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4835,10,,A1,689 EAST 232 STREET,,10466.0,1.0,0.0,1.0,3611.0,1813.0,1920.0,1,A1,650000,2022-11-01
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4839,1,,A1,3999 BARNES AVENUE,,10466.0,1.0,0.0,1.0,4105.0,1738.0,1920.0,1,A1,625000,2022-06-30
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4842,16,,A1,747 EAST 228TH STREET,,10466.0,1.0,0.0,1.0,2860.0,873.0,1910.0,1,A1,350000,2023-01-06
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4846,10,,A5,753 EAST 232ND STREET,,10466.0,1.0,0.0,1.0,1611.0,1638.0,1955.0,1,A5,609500,2022-09-28
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4854,31,,A1,835 EAST 229TH STREET,,10466.0,1.0,0.0,1.0,2860.0,1104.0,1899.0,1,A1,450000,2022-05-10
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4859,79,,A5,954 EAST 224 STREET,,10466.0,1.0,0.0,1.0,1970.0,1539.0,1960.0,1,A5,600000,2022-12-12
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4860,66,,A5,930 EAST 225 STREET,,10466.0,1.0,0.0,1.0,2142.0,1690.0,1960.0,1,A5,595000,2022-09-08
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4863,41,,A5,4026 BRONXWOOD AVENUE,,10466.0,1.0,0.0,1.0,3375.0,1386.0,1950.0,1,A5,535000,2023-04-25
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4865,7,,A5,4109A PAULDING AVENUE,,10466.0,1.0,0.0,1.0,1900.0,1344.0,1925.0,1,A5,625000,2022-07-06
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4873,23,,A5,1031 EAST 226 STREET,,10466.0,1.0,0.0,1.0,3000.0,1824.0,1950.0,1,A5,557000,2022-07-29
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4875,51,,A5,1016 EAST 229TH STREET,,10466.0,1.0,0.0,1.0,1751.0,1044.0,1935.0,1,A5,534171,2022-09-19
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4876,43,,A5,4114 PAULDING AVENUE,,10466.0,1.0,0.0,1.0,1600.0,1392.0,1950.0,1,A5,460000,2023-01-27
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4877,14,,A5,1053 EAST 230 STREET,,10466.0,1.0,0.0,1.0,1974.0,1188.0,1950.0,1,A5,350000,2023-01-18
2,BRONX,WILLIAMSBRIDGE,01 ONE FAMILY DWELLINGS,1,4878,3,,A5,4155 LACONIA AVENUE,,10466.0,1.0,0.0,1.0,1300.0,1088.0,1925.0,1,A5,575000,2022-11-14
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4645,77,,B3,3619 OLINVILLE AVENUE,,10467.0,2.0,0.0,2.0,3808.0,2314.0,1910.0,1,B3,430000,2022-08-29
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4649,60,,B2,3747 OLINVILLE AVENUE,,10467.0,2.0,0.0,2.0,2375.0,3639.0,1910.0,1,B2,850000,2022-07-28
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4650,77,,B3,3719 WILLETT AVENUE,,10467.0,2.0,0.0,2.0,2600.0,1554.0,1920.0,1,B3,380000,2023-03-07
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4653,22,,B2,3815 CARPENTER,,10467.0,2.0,0.0,2.0,3544.0,3225.0,1920.0,1,B2,700000,2022-07-20
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4654,44,,B2,686 EAST 220TH STREET,,10467.0,2.0,0.0,2.0,2856.0,1860.0,1925.0,1,B2,906500,2022-06-24
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4656,6,,B3,630 EAST 222ND STREET,,10467.0,2.0,0.0,2.0,2937.0,1876.0,1905.0,1,B3,770000,2022-08-10
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4657,103,,B1,714 EAST 213TH STREET,,10467.0,2.0,0.0,2.0,2000.0,2500.0,1955.0,1,B1,505000,2022-06-28
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4659,27,,B9,762 EAST 211TH STREET,,10467.0,2.0,0.0,2.0,1788.0,2920.0,1955.0,1,B9,820000,2022-08-25
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4659,72,,B9,729 TILDEN STREET,,10467.0,2.0,0.0,2.0,2651.0,2950.0,1955.0,1,B9,380000,2022-05-16
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4659,72,,B9,729 TILDEN STREET,,10467.0,2.0,0.0,2.0,2651.0,2950.0,1955.0,1,B9,849000,2023-03-23
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4661,23,,B9,3605 HOLLAND AVENUE,,10467.0,2.0,0.0,2.0,2090.0,3100.0,1970.0,1,B9,505000,2023-04-26
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4664,33,,B1,729 EAST 216 STREET,,10467.0,2.0,0.0,2.0,2854.0,1828.0,1920.0,1,B1,730000,2023-02-01
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4665,4,,B9,3739 BARNES AVENUE,,10467.0,2.0,0.0,2.0,1882.0,2155.0,1950.0,1,B9,720000,2022-08-01
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4668,23,,B1,751 EAST 220TH STREET,,10467.0,2.0,0.0,2.0,3092.0,3498.0,2014.0,1,B1,999000,2022-10-05
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4668,59,,S2,3844 WHITE PLAINS ROAD,,10467.0,2.0,1.0,3.0,1900.0,3120.0,1899.0,1,S2,780000,2022-05-17
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4668,85,,B3,760 EAST 221ST STREET,,10467.0,2.0,0.0,2.0,2856.0,2100.0,1910.0,1,B3,582400,2022-07-12
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4673,17,,B3,845 EAST 214 STREET,,10467.0,2.0,0.0,2.0,2054.0,1216.0,1935.0,1,B3,460000,2023-03-28
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4673,80,,B2,866 E 215,,10467.0,2.0,0.0,2.0,1988.0,1656.0,1935.0,1,B2,640000,2022-09-15
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4676,31,,B3,819 EAST 217 STREET,,10467.0,2.0,0.0,2.0,3808.0,1553.0,1899.0,1,B3,690000,2022-10-27
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4677,66,,B1,842 EAST 219 STREET,,10467.0,2.0,0.0,2.0,2856.0,3042.0,1910.0,1,B1,750000,2022-06-09
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4679,25,,B2,825 EAST 220 STREET,,10467.0,2.0,0.0,2.0,2856.0,2144.0,1925.0,1,B2,880000,2022-05-20
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4680,17,,B2,841 EAST 221ST STREET,,10467.0,2.0,0.0,2.0,2856.0,2044.0,1920.0,1,B2,550000,2022-08-26
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4680,70,,B9,862 E 222ND ST,,10467.0,2.0,0.0,2.0,2280.0,2095.0,1955.0,1,B9,890000,2022-05-20
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4683,1,,B1,963 EAST 212 STREET,,10469.0,2.0,0.0,2.0,2160.0,2193.0,2002.0,1,B1,769000,2022-08-01
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4687,17,,B2,919 E 216TH,,10469.0,2.0,0.0,2.0,2731.0,3432.0,1910.0,1,B2,800000,2022-12-01
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4687,31,,B1,3720 BRONXWOOD AVENUE,,10469.0,2.0,0.0,2.0,1945.0,2695.0,1950.0,1,B1,800000,2022-06-15
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4689,28,,B9,911 EAST 218 STREET,,10469.0,2.0,0.0,2.0,2130.0,2018.0,1955.0,1,B9,800000,2022-12-30
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4689,54,,B1,928 EAST 219TH STREET,,10469.0,2.0,0.0,2.0,2856.0,1638.0,1920.0,1,B1,395000,2023-02-21
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4690,65,,B9,948 EAST 220 STREET,,10469.0,2.0,0.0,2.0,2175.0,2140.0,1960.0,1,B9,700000,2023-04-25
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4691,49,,B1,924 EAST 221 STREET,,10469.0,2.0,0.0,2.0,2188.0,1168.0,1935.0,1,B1,410000,2022-12-07
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4691,114,,B1,937 EAST 220TH STREET,,10469.0,2.0,0.0,2.0,2738.0,3060.0,2008.0,1,B1,937500,2022-08-29
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4697,46,,B1,1052 EAST 215 STREET,,10469.0,2.0,0.0,2.0,2375.0,2040.0,2005.0,1,B1,920000,2022-09-23
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4704,10,,B9,1037 EAST 221ST STREET,,10469.0,2.0,0.0,2.0,1980.0,2120.0,1955.0,1,B9,760912,2023-01-25
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4704,67,,B1,3869 LACONIA AVENUE,,10469.0,2.0,0.0,2.0,1925.0,2880.0,1955.0,1,B1,730000,2022-05-02
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4820,1,,B2,3999 CARPENTER AVENUE,,10466.0,2.0,0.0,2.0,3150.0,2310.0,1910.0,1,B2,570000,2022-11-02
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4821,34,,B1,4006 BRONX BOULEVARD,,10466.0,2.0,0.0,2.0,3570.0,2622.0,1930.0,1,B1,557745,2022-05-06
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4827,157,,B1,628 EAST 226 STREET,,10466.0,2.0,0.0,2.0,1300.0,3000.0,2006.0,1,B1,799000,2022-05-27
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4828,6,,B2,4007 LOWERRE PLACE,,10466.0,2.0,0.0,2.0,2500.0,1521.0,1920.0,1,B2,560000,2022-09-01
2,BRONX,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4828,14,,B2,651 EAST 226TH STREET,,10466.0,2.0,0.0,2.0,2856.0,1732.0,1910.0,1,B2,523687,2022-05-09
